source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,authors_full,relevance_score,is_relevant,summary,key_insight,present_in_lit_review
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,40,2407.18377v1,Bayesian Nowcasting Data Breach IBNR Incidents,http://arxiv.org/abs/2407.18377v1,2024-07-25T20:22:38+00:00,Maochao Xu,Xu,Xu; Sun; Zhao,Maochao Xu; Hong Sun; Peng Zhao,7,True,"This paper introduces a Bayesian nowcasting model for IBNR data breach incidents, with empirical and synthetic validation showing improved reserve estimation for actuarial use.","The Bayesian nowcasting framework effectively models reporting delays in IBNR incidents, offering a transferable method for actuarial reserving in non-traditional lines like cyber risk.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,41,1701.08514v1,A set optimization approach to zero-sum matrix games with multi-dimensional payoffs,http://arxiv.org/abs/1701.08514v1,2017-01-30T08:51:35+00:00,Andreas H. Hamel,Hamel,Hamel; Loehne,Andreas H. Hamel; Andreas Loehne,1,False,"The paper introduces a theoretical framework for zero-sum matrix games with multi-dimensional payoffs, focusing on set-based optimization and equilibrium concepts.","This work offers no practical connection to claims reserving, IBNR/RBNS estimation, or actuarial forecasting, making it largely irrelevant to the working party's goals.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,42,1904.04699v1,Bivariate Gamma Mixture of Experts Models for Joint Insurance Claims Modeling,http://arxiv.org/abs/1904.04699v1,2019-04-09T14:29:39+00:00,Sen Hu,Hu,Hu; Murphy; O'Hagan,Sen Hu; T Brendan Murphy; Adrian O'Hagan,6,False,"The paper introduces bivariate gamma mixture of experts models to capture dependence between insurance claim categories, improving prediction by clustering policyholders and modeling covariate-dependent correlations.","Modeling inter-category claim dependencies via covariate-driven clustering in a bivariate gamma framework can enhance predictive accuracy, though its direct applicability to reserving rather than ratemaking is limited.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,43,2105.07668v2,Probabilistic Robust Linear Quadratic Regulators with Gaussian Processes,http://arxiv.org/abs/2105.07668v2,2021-05-17T08:36:18+00:00,Alexander von Rohr,Rohr,Rohr; Neumann-Brosig; Trimpe,Alexander von Rohr; Matthias Neumann-Brosig; Sebastian Trimpe,2,False,"The paper focuses on probabilistic robust control design using Gaussian processes for dynamical systems, with no direct application to claims reserving or actuarial practice.","While the paper advances Bayesian control theory with probabilistic robustness guarantees, it lacks any connection to insurance reserving, claim development, or actuarial modeling.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,44,2506.07622v1,Set-valued regression and cautious suboptimization: From noisy data to optimality,http://arxiv.org/abs/2506.07622v1,2025-06-09T10:39:28+00:00,Jaap Eising,Eising,Eising; Cortes,Jaap Eising; Jorge Cortes,3,False,"The paper addresses suboptimal function estimation under bounded noise using basis functions and worst-case optimization, with an online iterative implementation, but does not connect to claims reserving or actuarial practice.","The method provides safe, convergent suboptimization under noisy data but lacks any application or transferability to insurance reserving problems.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,45,2410.15705v1,Variable screening for covariate dependent extreme value index estimation,http://arxiv.org/abs/2410.15705v1,2024-10-21T07:21:29+00:00,Takuma Yoshida,Yoshida,Yoshida; Umezu,Takuma Yoshida; Yuta Umezu,3,False,"The paper introduces a variable screening method for estimating covariate-dependent extreme value indices, with applications in extreme value analysis but no direct link to claims reserving or actuarial practice.","While methodologically sound for extreme value theory, the paper lacks practical relevance to general insurance reserving, IBNR/RBNS estimation, or probabilistic reserve forecasting.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,46,2501.09660v1,Peierls bounds from random Toom contours,http://arxiv.org/abs/2501.09660v1,2025-01-16T16:57:02+00:00,Jan M. Swart,Swart,Swart; Szabó; Toninelli,Jan M. Swart; Réka Szabó; Cristina Toninelli,0,False,"This paper addresses theoretical stability properties of monotone cellular automata with intrinsic randomness, using Peierls bounds and random contours, with no connection to actuarial reserving or insurance claims modeling.","The paper advances theoretical understanding of stability in stochastic cellular automata but offers no practical relevance to claims reserving, loss modeling, or actuarial machine learning applications.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,47,1606.02635v1,Feedback Scheduling for Energy-Efficient Real-Time Homogeneous Multiprocessor Systems,http://arxiv.org/abs/1606.02635v1,2016-06-08T16:52:03+00:00,Mason Thammawichai,Thammawichai,Thammawichai; Kerrigan,Mason Thammawichai; Eric C. Kerrigan,0,False,"This paper focuses on energy-efficient real-time scheduling in multiprocessor systems using feedback control, with no connection to actuarial claims reserving or insurance loss modelling.",The paper's feedback-based scheduling framework for minimizing energy consumption in computing systems has no practical relevance to general insurance reserving or actuarial methodology.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,48,2103.10912v1,Copula Averaging for Tail Dependence in Insurance Claims Data,http://arxiv.org/abs/2103.10912v1,2021-03-19T17:16:22+00:00,Sen Hu,Hu,Hu; O'Hagan,Sen Hu; Adrian O'Hagan,5,False,"The paper explores copula-based methods for estimating tail dependence in insurance claims, using Bayesian model averaging to unify estimates across multiple copula models, tested on simulated and real loss data.","Bayesian model averaging over copulas provides a robust way to estimate tail dependence for extreme losses, which may inform reserve uncertainty in multi-line catastrophe scenarios.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,49,2103.02787v1,Effect of Vaccination to COVID-19 Disease Progression,http://arxiv.org/abs/2103.02787v1,2021-03-04T02:14:06+00:00,Randy L. Caga-anan,Caga-anan,Caga-anan; Raza; Labrador; Metillo,Randy L. Caga-anan; Michelle N. Raza; Grace Shelda G. Labrador; Ephrime B. Metillo,0,False,"This paper models COVID-19 disease progression and vaccination impact using compartmental epidemiological methods, with no connection to claims reserving or actuarial practice.","The model estimates herd immunity timelines based on vaccination rates but offers no relevance to insurance reserving, claim development, or loss forecasting.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,50,2004.08204v1,Modeling Institutional Credit Risk with Financial News,http://arxiv.org/abs/2004.08204v1,2020-04-14T17:52:07+00:00,Tam Tran-The,Tran-The,Tran-The,Tam Tran-The,2,False,"This paper focuses on credit risk and downgrade prediction using financial news and neural embeddings, with no direct application to general insurance claims reserving or loss reserve estimation.",The model improves credit downgrade prediction using news data but offers no practical value for actuarial reserving in general insurance.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,51,2202.11778v1,baker: An R package for Nested Partially-Latent Class Models,http://arxiv.org/abs/2202.11778v1,2022-02-23T20:47:22+00:00,Irena B Chen,Chen,Chen; Shi; Zeger; Wu,Irena B Chen; Qiyuan Shi; Scott L Zeger; Zhenke Wu,3,False,"The paper introduces an R package for estimating nested partially-latent class models under case-control designs, primarily useful for epidemiological or survey data analysis, with no direct application to claims reserving or loss development.","While methodologically sound, the package's focus on case-control binary response modeling offers minimal practical value for actuarial reserving tasks such as IBNR estimation or claim triangle forecasting.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,52,2005.03500v2,On unbalanced data and common shock models in stochastic loss reserving,http://arxiv.org/abs/2005.03500v2,2020-05-07T14:03:34+00:00,Benjamin Avanzi,Avanzi,Avanzi; Taylor; Vu; Wong,Benjamin Avanzi; Gregory Clive Taylor; Phuong Anh Vu; Bernard Wong,8,True,This paper addresses a practical challenge in stochastic loss reserving—modeling dependence via common shocks when data is unbalanced across triangles or cells—and proposes a Tweedie-based solution that balances shock impact and retains tractability.,"The common shock Tweedie model effectively scales common shocks to unbalanced claim data, preserving interpretability and distributional tractability while improving realism in stochastic reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,53,1911.09432v3,A Cryptoeconomic Traffic Analysis of Bitcoin's Lightning Network,http://arxiv.org/abs/1911.09432v3,2019-11-21T12:12:18+00:00,Ferenc Beres,Beres,Beres; Seres; Benczur,Ferenc Beres; Istvan Andras Seres; Andras A. Benczur,0,False,"This paper analyzes the economic and privacy properties of Bitcoin's Lightning Network using traffic simulation, with no connection to actuarial claims reserving or insurance loss modeling.",The Lightning Network's current fee structure and routing topology make economic participation irrational for most nodes and offer limited privacy despite onion routing.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,54,2504.21822v2,On the difficulty of capturing the distribution function of neutrinos in neutron star merger simulations,http://arxiv.org/abs/2504.21822v2,2025-04-30T17:26:41+00:00,Francois Foucart,Foucart,Foucart,Francois Foucart,0,False,"This paper addresses challenges in modeling neutrino distribution functions in neutron star merger simulations, which is unrelated to actuarial claims reserving or general insurance.","The paper highlights computational and physical limitations in simulating fermionic neutrino behavior in astrophysical contexts, with no applicability to reserving or actuarial science.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,55,2312.03139v1,A Bayesian Skew-heavy-tailed modelling for loss reserving,http://arxiv.org/abs/2312.03139v1,2023-12-05T21:19:08+00:00,William L. Leão,Leão,Leão; Lobo,William L. Leão; Viviana G. R. Lobo,8,True,"The paper introduces a Bayesian model using skew-heavy-tailed distributions for loss reserving, validated on runoff triangle data and shown to outperform traditional models under skewed, heavy-tailed claim conditions.","Bayesian skew-heavy-tailed modelling improves reserve estimation accuracy in the presence of non-normal claim liabilities, offering practical value for actuarial reserving where tail risk and asymmetry are critical.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,56,1704.00085v2,View Selection with Geometric Uncertainty Modeling,http://arxiv.org/abs/1704.00085v2,2017-03-31T23:33:06+00:00,Cheng Peng,Peng,Peng; Isler,Cheng Peng; Volkan Isler,0,False,"This paper focuses on view selection and geometric uncertainty modeling in 3D reconstruction from aerial imagery, with no connection to claims reserving or actuarial science.","The paper provides provably efficient view selection for 3D scene reconstruction but offers no relevance to insurance reserving, loss modeling, or actuarial applications.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,57,2303.16119v1,Exploring the validity of the complete case analysis for regression models with a right-censored covariate,http://arxiv.org/abs/2303.16119v1,2023-03-28T16:41:13+00:00,Marissa C. Ashner,Ashner,Ashner; Garcia,Marissa C. Ashner; Tanya P. Garcia,3,False,"The paper examines when complete case analysis is valid for regression models with right-censored covariates, using simulations and a medical example, but does not address claims reserving or actuarial applications.","Complete case analysis can yield consistent estimates under specific censoring assumptions, but the findings are not directly applicable to insurance reserving contexts.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,58,2104.10463v1,A geometric approximation of δ-interactions by Neumann Laplacians,http://arxiv.org/abs/2104.10463v1,2021-04-21T11:19:38+00:00,Andrii Khrabustovskyi,Khrabustovskyi,Khrabustovskyi; Post,Andrii Khrabustovskyi; Olaf Post,0,False,"This paper explores mathematical approximations of quantum mechanical operators using Neumann Laplacians in narrow domains, with no connection to actuarial reserving or insurance claims modeling.","The work is purely theoretical and focused on spectral convergence in quantum mechanics, offering no practical value for claims reserving or machine learning applications in actuarial science.",False
